Dict_of_clique_size_combinations:
(3, 2, 2) : 56882

Solution Time:
380.9038014411926

X_history_database:
(0, 0) : [13, 61, 74]
(0, 0, 1, 57) : [144, 191]
(0, 0, 1, 58) : [34, 128]
(0, 0, 1, 59) : [34, 104]
(0, 0, 1, 60) : [47, 48]
(0, 0, 1, 61) : [51, 166]
(0, 0, 1, 62) : [51, 52]
(0, 0, 1, 63) : [61, 175]
(0, 0, 1, 64) : [34, 140]
(0, 0, 1, 65) : [37, 143]
(0, 0, 1, 66) : [37, 106]
(0, 0, 1, 67) : [5, 112]
(0, 0, 1, 68) : [32, 112]
(0, 0, 1, 69) : [34, 105]
(0, 0, 1, 70) : [44, 45]
(0, 0, 1, 71) : [9, 117]
(0, 0, 1, 72) : [9, 116]
(0, 0, 1, 73) : [9, 10]
(0, 0, 1, 74) : [9, 188]
(0, 0, 1, 75) : [18, 37]
(0, 0, 1, 76) : [16, 37]
(0, 0, 1, 77) : [51, 194]
(0, 0, 1, 78) : [13, 65]
(0, 0, 1, 79) : [13, 72]
(0, 0, 1, 80) : [45, 51]
(0, 0, 1, 81) : [12, 13]
(0, 0, 1, 82) : [3, 69]
(0, 0, 1, 83) : [115, 116]
(0, 0, 1, 84) : [116, 192]
(0, 0, 1, 85) : [47, 106]
(0, 0, 1, 86) : [47, 163]
(0, 0, 1, 87) : [9, 11]
(0, 0, 1, 88) : [20, 37]
(0, 0, 1, 89) : [5, 69]
(0, 0, 1, 90) : [39, 85]
(0, 0, 1, 91) : [63, 178]
(0, 0, 1, 92) : [47, 49]
(0, 0, 1, 93) : [65, 189]
(0, 0, 1, 94) : [47, 184]
(0, 0, 1, 95) : [5, 66]
(0, 0, 1, 96) : [5, 123]
(0, 0, 1, 97) : [47, 159]
(0, 0, 1, 98) : [5, 122]
(0, 0, 1, 99) : [5, 68]
(0, 0, 1, 100) : [19, 45]
(0, 0, 1, 101) : [137, 138]
(0, 0, 1, 102) : [114, 174]
(0, 0, 1, 103) : [24, 189]
(0, 0, 1, 104) : [47, 153]
(0, 0, 1, 105) : [47, 150]
(0, 0, 1, 106) : [5, 6]
(0, 0, 1, 107) : [19, 101]
(0, 0, 1, 108) : [15, 19]
(0, 0, 1, 109) : [26, 109]
(0, 0, 1, 110) : [19, 21]
(0, 0, 1, 111) : [21, 44]
(0, 0, 1, 112) : [19, 20]
(0, 0, 1, 113) : [32, 136]
(0, 0, 1, 114) : [205, 206]
(0, 0, 1, 115) : [18, 19]
(0, 0, 1, 116) : [54, 76]
(0, 0, 1, 117) : [16, 19]
(0, 0, 1, 118) : [160, 173]
(0, 0, 1, 119) : [19, 106]
(0, 0, 1, 120) : [14, 57]
(0, 0, 1, 121) : [3, 57]
(0, 0, 1, 122) : [26, 108]
(0, 0, 1, 123) : [30, 130]
(0, 0, 1, 124) : [30, 182]
(0, 0, 1, 125) : [30, 36]
(0, 0, 1, 126) : [30, 31]
(0, 0, 1, 127) : [158, 184]
(0, 0, 1, 128) : [158, 159]
(0, 0, 1, 129) : [26, 131]
(0, 0, 1, 130) : [40, 41]
(0, 0, 1, 131) : [40, 42]
(0, 0, 1, 132) : [18, 71]
(0, 0, 1, 133) : [14, 18]
(0, 0, 1, 134) : [154, 155]
(0, 0, 1, 135) : [14, 62]
(0, 0, 1, 136) : [32, 111]
(0, 0, 1, 137) : [19, 84]
(0, 0, 1, 138) : [81, 92]
(0, 0, 1, 139) : [44, 84]
(0, 0, 1, 140) : [44, 190]
(0, 0, 1, 141) : [44, 200]
(0, 0, 1, 142) : [43, 44]
(0, 0, 1, 143) : [185, 186]
(0, 0, 1, 144) : [81, 83]
(0, 0, 1, 145) : [20, 60]
(0, 0, 1, 146) : [14, 20]
(0, 0, 1, 147) : [20, 187]
(0, 0, 1, 148) : [20, 44]
(0, 0, 1, 149) : [20, 86]
(0, 0, 1, 150) : [32, 33]
(0, 0, 1, 151) : [14, 88]
(0, 0, 1, 152) : [14, 141]
(0, 0, 1, 153) : [14, 15]
(0, 0, 1, 154) : [14, 16]
(0, 0, 1, 155) : [90, 91]
(0, 0, 1, 156) : [93, 94]
(0, 0, 1, 157) : [86, 87]
(0, 0, 1, 158) : [72, 75]
(0, 0, 1, 159) : [95, 96]
(0, 0, 1, 160) : [81, 139]
(0, 0, 1, 161) : [117, 192]
(0, 0, 1, 162) : [115, 117]
(0, 0, 1, 163) : [147, 161]
(0, 0, 1, 164) : [56, 113]
(0, 0, 1, 165) : [210, 211]
(0, 0, 1, 166) : [84, 102]
(0, 0, 1, 167) : [102, 103]
(0, 0, 1, 168) : [14, 84]
(0, 0, 1, 169) : [14, 53]
(0, 0, 1, 170) : [3, 107]
(0, 0, 1, 171) : [26, 198]
(0, 0, 1, 172) : [114, 141]
(0, 0, 1, 173) : [14, 43]
(0, 0, 1, 174) : [32, 134]
(0, 0, 1, 175) : [72, 73]
(0, 0, 1, 176) : [134, 179]
(0, 0, 1, 177) : [170, 171]
